資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
彰化縣建築師開業家數及人數,75793,彰化縣建築師開業家數及人數,建築師事務所;建築師男;建築師男乙等;建築師女;建築師女乙等,彰化縣政府建設處
彰化縣所轄鄉鎮市公所公共債務情形,79945,彰化縣所轄鄉鎮市公所公共債務情形,年度月份;鄉鎮市別/項目;一年以上債務未償餘額;短期債務未償餘額;平均每人負擔債務;自償性債務未償餘額（含非營業特種基金）,彰化縣政府財政處
彰化縣曾(易)發生溺水事故地點,80153,彰化縣曾(易)發生溺水事故地點,號列;縣市;鄉鎮;名稱;經度;緯度,彰化縣消防局
彰化縣各鄉鎮市公所通訊資料,85708,彰化縣各鄉鎮市公所通訊資料,機關名稱;地址;電話,彰化縣政府民政處
彰化縣違反兒童及少年福利與權益保障法執行概況,88827,彰化縣違反兒童及少年福利與權益保障法執行概況,罰鍰件數;罰鍰強制執行;親職教育件數;親職教育課程時數;不接受或時數不足罰鍰件數;不接受或時數不足罰鍰強制執行;公布姓名人數;公布名稱家數;沒入物品限期移除下架或其他處置件數;歇業家數;勒令停業家數;停辦家數;廢止許可家數;廢止登記人數,彰化縣政府社會處
測量案件統計表,88835,統計彰化縣各地政事務所每月 土地複丈 建物測量 地目變更 謄本(含分割 合併 鑑界 法院囑託 其他),各地政事務所;類別;分割;合併;鑑界;法院囑託;其他;一般案件;建物門牌基地號勘查及建物;建物法院囑託;地籍圖;建物測量成果圖,彰化縣政府地政處
段籍資料屬性表,94761,統計本所每年各地段總登記面積、宗地筆數及各地段屬性,鄉鎮市區名稱;地段名稱;地段代碼;段延伸碼;測量方法;測量類別;成圖年月;數化年月;坐標系統;比例尺;面積(公頃);筆數;備註,彰化縣田中地政事務所
測量案件,95017,統計本所每月土地複丈、建物測量、地目變更件數及謄本數量,鄉鎮市區;件數／筆(棟)／面積(張);土地複丈及建物測量合計;土地複丈小計;土地分割;土地合併;土地鑑界;法院囑託土地複丈;其他土地複丈;建物測量小計;建物測量一般案件;建物門牌基地號勘查;法院囑託建物測量;地目變更;謄本合計;地籍圖;建物測量成果圖,彰化縣田中地政事務所
非都市土地使用分區與編訂筆數面積,95019,凡依據區域計畫法及其施行細則、非都市土地使用管制規則之執行案件，均為統計對象。,用地類別;總計筆數;總計面積;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;工業區筆數;工業區面積;森林區筆數;森林區面積;山坡地保育區筆數;山坡地保育區面積;風景區筆數;風景區面積;河川區筆數;河川區面積;特定專用區筆數;特定專用區面積;國家公園區筆數;國家公園區面積;區數總計;特定農業區;一般農業區;鄉村區;工業區;森林區;山坡地保育區;風景區;河川區;特定專用區;國家公園區,彰化縣田中地政事務所
非都市土地使用分區與編訂筆數面積(區數),95020,凡在本所轄區內之非都市土地，其使用分區均為統計對象。,區數總計;特定農業區;一般農業區;鄉村區;工業區;森林區;山坡地保育區;風景區;河川區;特定專用區;國家公園區,彰化縣田中地政事務所
非都市土地變更編訂筆數面積,95021,凡依據非都市土地使用管制規則規定需變更編定者，均為統計對象。,使用地類別;總計筆數;總計面積;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;工業區筆數;工業區面積;森林區筆數;森林區面積;山坡地保育區筆數;山坡地保育區面積;風景區筆數;風景區面積;河川區筆數;河川區面積;特定專用區筆數;特定專用區面積;國家公園區筆數;國家公園區面積,彰化縣田中地政事務所
非都市土地使用變更編訂筆數面積,95022,凡依據非都市土地使用管制規則規定需變更編定者，均為統計對象。,變更後編定;變更前筆數合計;變更前面積合計;變更前甲種建築用地筆數;變更前甲種建築用地面積;變更前乙種建築用地筆數;變更前乙種建築用地面積;變更前丙種建築用地筆數;變更前丙種建築用地面積;變更前丁種建築用地筆數;變更前丁種建築用地面積;變更前農牧用地筆數;變更前農牧用地面積;變更前林業用地筆數;變更前林業用地面積;變更前養殖用地筆數;變更前養殖用地面積;變更前鹽業用地筆數;變更前鹽業用地面積;變更前礦業用地筆數;變更前礦業用地面積;變更前窯業用地筆數;變更前窯業用地面積;變更前交通用地筆數;變更前交通用地面積;變更前水利用地筆數;變更前水利用地面積;變更前遊憩用地筆數;變更前遊憩用地面積;變更前古蹟保存用地筆數;變更前古蹟保存用地面積;變更前生態保護用地筆數;變更前生態保護用地面積;變更前國土保安用地筆數;變更前國土保安用地面積;變更前殯葬用地筆數;變更前殯葬用地面積;變更前特定目的事業用地筆數;變更前特定目的事業用地面積;變更前暫未編定用地筆數;變更前暫未編定用地面積;變更前其他用地筆數;變更前其他用地面積,彰化縣田中地政事務所
避難收容所清冊,95180,避難收容所清冊,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址,彰化縣政府社會處
避難收容位置及收容人數,95181,避難收容位置及收容人數,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址;核准收容人數;服務單位區域,彰化縣政府社會處
新住民家庭服務中心,95182,新住民家庭服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
單親家庭服務提供單位,95183,單親家庭服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
婦女福利服務中心,95184,婦女福利服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
家庭社會福利服務中心,95185,家庭社會福利服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
高風險家庭關懷輔導處遇服務提供單位,95186,高風險家庭關懷輔導處遇服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
家庭暴力及性侵害防治中心,95187,家庭暴力及性侵害防治中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
長青福利科-日間照顧中心,95188,日間照顧中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址,彰化縣政府社會處
老人文康、福利服務中心,95189,老人文康、福利服務中心,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
老人福利機構(衛生局),95190,老人福利機構(衛生局),項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址;對象;核准收容人數;屬性,彰化縣政府社會處
老人餐飲服務提供單位(衛生局),95191,老人餐飲服務提供單位(衛生局),項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
社區照顧關懷據點,95192,社區照顧關懷據點,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址,彰化縣政府社會處
輔具服務單位,95193,輔具服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區活動中心,95194,社區活動中心,項目;名稱;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
急難救助提供單位,95195,急難救助提供單位,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
實(食)物銀行,95196,實(食)物銀行,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
彰化縣慈善團體,95197,彰化縣慈善團體,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公私協力及私立托嬰中心,95198,公私協力及私立托嬰中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公私協力托育資源中心,95199,公私協力托育資源中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;對象,彰化縣政府社會處
早期療育服務個案管理中心,95200,早期療育服務個案管理中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
早期療育服務通報轉介中心,95201,早期療育服務通報轉介中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
兒童及少年安置教養機構,95202,兒童及少年安置教養機構,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;核准收容人數;屬性,彰化縣政府社會處
兒童及少年福利服務中心,95203,兒童及少年福利服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
居家托育服務單位,95205,居家托育服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
喘息服務提供單位(衛生局),95207,喘息服務提供單位(衛生局),項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
交通接送服務,95208,交通接送服務,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
身心障礙日間服務機構,95209,身心障礙日間服務機構,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;對象;最新評鑑成績;簽約方式;住宿養護,彰化縣政府社會處
身心障礙托育養護服務提供單位,95210,身心障礙托育養護服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;對象;最新評鑑成績;住宿養護,彰化縣政府社會處
身心障礙住宿機構,95211,身心障礙住宿機構,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;對象;最新評鑑成績;住宿養護,彰化縣政府社會處
身心障礙福利服務中心,95212,身心障礙福利服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙餐飲服務提供單位,95213,身心障礙餐飲服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址;服務單位區域,彰化縣政府社會處
獨居老人服務單位,95214,獨居老人服務單位,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址;服務單位區域,彰化縣政府社會處
銀采瑞智友善認證單位,95215,銀采瑞智友善認證單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址;屬性,彰化縣政府社會處
就業服務據點,95216,就業服務據點,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
婦女學苑,95217,婦女學苑,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
特殊教育學校,95218,特殊教育學校,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
長期照顧中心(衛生局),95219,長期照顧中心(衛生局),項目;名稱;電話;地址縣市;地址鄉鎮市區;地址;網址,彰化縣政府社會處
居家護理機構(衛生局),95220,居家護理機構(衛生局),項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
居家復健提供單位(衛生局),95221,居家復健提供單位(衛生局),項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公私立兒童發展通報至轉介中心,95222,公私立兒童發展通報至轉介中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
失智症服務及資源提供單位(衛生局),95223,失智症服務及資源提供單位(衛生局),項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙鑑定醫院,95224,身心障礙鑑定醫院,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身障-日間照顧中心,95225,身障-日間照顧中心,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址;網址,彰化縣政府社會處
土地建物登記管理,95230,凡在本所轄區內經地政機關核准之所有土地建物登記均為統計對象。,登記原因;件數;土地筆數;土地面積;建物棟數;建物面積;登<br>記原<br>因;件<br>數;建<br>物<br>棟數,彰化縣田中地政事務所
土地登記印鑑設置及使用情形統計,95258,累計土地登記印鑑設置人數及累計土地登記印鑑使用案件數，係自86年5月1日起算。,本期申請設置印鑑人數;本期註銷印鑑人數;累計設置印鑑人數;本期新增印鑑使用案件數;累計印鑑使用案件數,彰化縣田中地政事務所
已登記土地筆數面積,95259,土地登記簿上已登記之公有、私有及公私共有土地，均為統計對象。,用地類別;使用編定使用地類別;面積合計;公有土地面積;私有土地面積;公私共有土地面積;筆數合計;公有土地筆數;私有土地筆數;公私共有土地筆數,彰化縣田中地政事務所
外國人地權登記管理,95260,凡在本所轄區內外國人之地權登記，經地政機關核准所有權與他項權利之登記均為統計對象。,登記類別;件數;土地筆數;土地面積;建物棟數;建物面積,彰化縣田中地政事務所
未辦繼承登記土地建物列冊管理,95261,依據土地法第七十三條之一規定所執行之列冊管理案件均為統計對象。,年度;列冊管理土地筆數;列冊管理土地持分面積;列冊管理建物棟數;列冊管理建物持分面積;停止列管土地筆數;停止列冊管理土地持分面積;停止列冊管理建物棟數;停止列冊管理建物持分面積;列冊管理期滿移請國有財產署標售土地筆數;列冊管理期滿移請國有財產署標售土地持分面積;列冊管理期滿移請國有財產署標售建物棟數;列冊管理期滿移請國有財產署標售建物持分面積;截至本年底列冊管理土地筆數;截至本年底列冊管理土地持分面積;截至本年底列冊管理建物棟數;截至本年底列冊管理建物持分面積,彰化縣田中地政事務所
各類人員申辦案件統計表,95262,凡在本所轄區內經地政機關受理之所有土地建物登記案件，其申請人員均為統計對象。,本月登記案件申請總件數;地政士申請件數;民眾申請件數;政府機關及法院申請件數,彰化縣田中地政事務所
地籍清理成果表,95263,凡於本所轄區內，經地政機關核准依地籍清理條例辦理之登記均為統計對象。,清理類型;已公告;受理(中)<br>申報數;完成申報數;受理(中)申請登記;完成登記;辦理標售;已標(讓)售;暫緩標售;停止標售;經二次標售未能標售;囑託國有登記;申領價金;異議中(含訴願);公共設施用地,彰化縣田中地政事務所
政府因應印鑑證明停發_民眾申辦土地登記案件各項替代措施統計表,95264,為因應印鑑證明停發，本所受理彙整民眾申辦土地登記案件各項替代措施為統計對象。,本月設置件數;累計申請設置印鑑卡總數;本月申辦登記總件數;本月以印鑑證明申請登記總件數;地政士簽證;當事人親自申辦;法院或民間公證人公證或認證後委託 他人代辦;使用土地登記印鑑卡;法院或民間公證人公證或認證後委託他人代辦,彰化縣田中地政事務所
清理流水編之登記名義人成果統計表,95265,凡於本所轄區內，經地政機關清理流水編之登記名義人成果均為統計對象。,項目;收件;已通知權利人辦理統一編號更正;依土地法第73條之1規定列冊管理者;完成統一編號更正或繼承登記,彰化縣田中地政事務所
實施平均地權重新規定地價申報地價情形,95508,凡於本所轄區內，依平均地權條例及其施行細則規定私有土地之執行案件均為統計對象。,鄉鎮市區;筆數/應申報;面積/應申報;戶數/應申報;筆數/已申報;面積/已申報;戶數/已申報;筆數/未申報;面積/未申報;戶數/未申報;筆數/低於公告地價80%申報者;面積/低於公告地價80%申報者;筆數/按公告地價80%申報者;面積/按公告地價80%申報者;筆數/申報地價超過公告地價80%未滿100%者;面積/申報地價超過公告地價80%未滿100%者;筆數/按公告地價100%申報者;面積/按公告地價100%申報者;筆數/申報地價超過公告地價100%未滿120%者;面積/申報地價超過公告地價100%未滿120%者;筆數/等於或高於公告地價120%申請者;面積/等於或高於公告地價120%申請者,彰化縣田中地政事務所
土地筆數面積公告地價,95510,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象。,;總計;<br>田中鎮;<br>社頭鄉;<br>二水鄉,彰化縣田中地政事務所
土地筆數面積公告土地現值,95511,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告土地現值案件均為統計對象。,;總計;<br>田中鎮;<br>社頭鄉;<br>二水鄉,彰化縣田中地政事務所
公告土地現值劃分地價區段及最高最低地價,95514,田中鎮、社頭鄉、二水鄉公告地價劃分地價區段及最高低價,鄉鎮市區;區段數/總計;區段數/一般區段價;區段數/繁榮街道路線價;區段數/一般路線價;一般區段價/最高;一般區段價/最低;繁街道路線價/最高;繁街道路線價/最低;一般路線價/最高;一般路線價/最低;最高宗地地價,彰化縣田中地政事務所
公告土地現值調整情形與公告土地現值比較分析,95516,田中鎮、社頭 鄉、二水鄉公告土地現值調整情形與公告土地現值比較分析,鄉鎮市區;原有區段數;現有區段數;地價未調整;地價調整－上漲;地價調整－下跌;上漲/0~5;上漲/5~10;上漲/10~15;上漲/15~20;上漲/20~30;上漲/30~40;上漲/40~50;上漲/50~60;上漲/60~70;上漲/70~80;上漲/80~90;上漲/90~100;上漲/100~150;上漲/150~200;上漲/200~250;上漲/250~300;上漲/300~350;上漲/350以上;下跌/0~5;下跌/5~10;下跌/10~20;下跌/20~30;下跌/30~40;下跌/40~50;下跌/50以上,彰化縣田中地政事務所
都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,95517,田中鎮、社頭鄉、二水鄉都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,鄉鎮市區;原有區段數;現有區段數/計;現有區段數/地價未調整;現有區段數/地價調整－上漲;現有區段數/地價調整－下跌;上漲/0~5;上漲/5~10;上漲/10~15;上漲/15~20;上漲/20~30;上漲/30~40;上漲/40~50;上漲/50~60;上漲/60~70;上漲/70~80;上漲/80~90;上漲/90~100;上漲/100~150;上漲/150~200;上漲/200~250;上漲/250~300;上漲/300~350;上漲/350以上;下跌/0~5;下跌/5~10;下跌/10~20;下跌/20~30;下跌/30~40;下跌/40~50;下跌/50以上,彰化縣田中地政事務所
公告土地現值、公告地價最高(低)地價,95518,田中鎮、社頭鄉、二水鄉公告土地現值、公告地價最高(低)地價,鄉鎮市區;公告土地現值/最高宗地－段;公告土地現值/最高宗地－小段;公告土地現值/最高宗地－地號;公告土地現值/最高宗地－土地位置;公告土地現值/最高宗地－區段號碼;公告土地現值/最高宗地－單價;公告土地現值/最高區段－區段範圍;公告土地現值/最高區段－區段號碼;公告土地現值/最高區段－單價;公告土地現值/最低區段－區段範圍;公告土地現值/最低區段－區段號碼;公告土地現值/最低區段－單價;公告地價/最高宗地－段;公告地價/最高宗地－小段;公告地價/最高宗地－地號;公告地價/最高宗地－土地位置;公告地價/最高宗地－區段號碼;公告地價/最高宗地－單價;公告地價/最高區段－區段範圍;公告地價/最高區段－區段號碼;公告地價/最高區段－單價;公告地價最低區段－區段範圍;公告地價最低區段－區段號碼;公告地價最低區段－單價,彰化縣田中地政事務所
公告地價調整情形與公告地價比較分析,95519,田中鎮、社頭鄉、二水鄉公告地價調整情形與公告地價比較分析,鄉鎮市區;原有區段數;現有區段數;地價未調整 / 區段;地價調整－上漲;地價調整－下跌;上漲/0~5;上漲/5~10;上漲/10~15;上漲/15~20;上漲/20~30;上漲/30~40;上漲/40~50;上漲/50~60;上漲/60~70;上漲/70~80;上漲/80~90;上漲/90~100;上漲/100~150;上漲/150~200;上漲/200~250;上漲/250~300;上漲/300~350;上漲/350以上;下跌/0~5;下跌/5~10;下跌/10~20;下跌/20~30;下跌/30~40;下跌/40~50;下跌/50以上,彰化縣田中地政事務所
公告土地現值最高(低)地價,95522,田中鎮、社頭鄉、二水鄉公告土地現值最高(低)地價,鄉鎮市區;最高宗地地價－段;最高宗地地價－小段;最高宗地地價－地號;最高宗地地價－土地位置;最高宗地地價－區段號碼;最高宗地地價－單價;最高區段地價－區段範圍;最高區段地價－區段號碼;最高區段地價－單價;最低區段地價－區段範圍;最低區段地價－區段號碼;最低區段地價－單價,彰化縣田中地政事務所
重新規定地價土地戶數統計,95525,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象,鄉鎮市區;計;公有;私有;公私共有,彰化縣田中地政事務所
重新規定地價土地公告地價面積筆數地價統計,95526,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象,;合計;10以下;11-50;51-100;101-150;151-200;201-250;251-300;301-375;376-450;451-525;526-600;601-700;701-800;801-900;901-1000;1001-1150;1151-1300;1301-1450;1451-1600;1601-1800;1801-2000;2001-2250;2251-2500;2501-2800;2801-3100;3101-3500;3501-3900;3901-4300;4301-4800;4801-5300;5301-5900;5901-6500;6501-7200;7201-7900;7901-8700;8701-9500;9501-10400;10401-11300;11301-12300;12301-13300;13301-14300;14301-15400;15401-16500;16501-18000;18001-20000;20001-22000;22001-24000;24001-27000;27001-30000;30001-33000;33001-36000;36001-40000;40001-44000;44001-48000;48001-53000;53001-58000;58001-64000;64001-70000;70001-77000;77001-84000;84001-92000;92001-100000;100001-110000;110001-120000;120001-130000;130001-140000;140001-150000;150001-160000;160001-170000;170001-180000;180001以上,彰化縣田中地政事務所
非都市土地使用分區筆數面積公告土地現值統計,95527,本所轄區非都市土地使用分區筆數面積公告土地現值統計,;筆<br>數;面<br>積;公告土地現值總額,彰化縣田中地政事務所
非都市土地使用分區筆數面積公告地價統計,95528,本所轄區非都市土地使用分區筆數面積公告地價統計,;筆<br>數;面<br>積;公告地價總額,彰化縣田中地政事務所
公告地價劃分地價區段及最高低價統計,95532,本所轄區公告地價劃分地價區段及最高低價統計,鄉鎮市區;區段數/一般區段價;區段數/繁榮街道路線價;區段數/一般路線價;區段數/總計;一般區段價/最高;一般區段價/最低;繁街道路線價/最高;繁街道路線價/最低;一般路線價/最高;一般路線價/最低;最高宗地地價,彰化縣田中地政事務所
土地筆數面積地價統計,95556,本所轄區公有、私有、公私共有土地面積、公告地價總額及公告現值總額統計,;總計;<br>田中鎮;<br>社頭鄉;<br>二水鄉,彰化縣田中地政事務所
土地交易案件地段別統計,95569,本所轄區每月交易案件地段別數量統計,地段;件數;數量,彰化縣田中地政事務所
不動產買賣案件實價登錄資訊,95601,本所轄不動產買賣案件實價登錄資訊,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號,彰化縣田中地政事務所
非都市土地變更編定筆數及面積表6,96572,非都市土地變更編定筆數及面積表6,變更後使用地類別;(變更前)甲種建築用地筆數;(變更前)甲種建築用地面積;(變更前)農牧用地筆數;(變更前)農牧用地面積;(變更前)養殖用地筆數;(變更前)養殖用地面積;(變更前)交通用地筆數;(變更前)交通用地面積;(變更前)水利用地筆數;(變更前)水利用地面積;(變更前)特定目的事業用地筆數;(變更前)特定目的事業用地面積,彰化縣政府地政處
非都市土地變更編定筆數及面積表5,96574,非都市土地變更編定筆數及面積表5,使用地類別;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;山坡地保育區筆數;山坡地保育區面積;特定專用區筆數;特定專用區面積,彰化縣政府地政處
非都市土地使用分區與編定筆數面積表3,96575,非都市土地使用分區與編定筆數面積表3,使用地類別;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;工業區筆數;工業區面積;森林區筆數;森林區面積;山坡地保育區筆數;山坡地保育區面積;特定專用區筆數;特定專用區面積,彰化縣政府地政處
彰化縣教保服務機構名冊,97693,彰化縣教保服務機構名冊,編號;鄉鎮;設立別;幼兒園名稱;幼兒園電話;幼兒園住址;核定總;準公共,彰化縣政府教育處
彰化縣各鄉鎮市村里數鄰數及戶數統計表,97931,彰化縣各鄉鎮市村里數鄰數及戶數統計表,區域別;村里數;鄰數;戶數,彰化縣政府民政處
彰化縣消防局緊急救護到院前心肺功能停止傷病患救護案件107年統計,101789,彰化縣消防局緊急救護到院前心肺功能停止傷病患救護案件107年統計,區<br>域<br>別;到院前心肺功能停止;有目擊者;有旁觀者CPR;有使用PAD;院前ROSC;事故地點型態住宅;住宅工廠工作地點;運動中心;街道公路;公共建築;療養院;教育學校;捷運站車站機場;診所護理之家;其他;不清楚,彰化縣消防局
彰化縣火災次數分類及時間107年統計,101840,彰化縣政府公開資料-火災次數分類及時間107年統計,機關別;火災次數A1;火災次數A2;火災次數A3;火災分類建築物;火災分類森林田野;火災分類車輛;火災分類船舶;火災分類航空器;火災分類其他;起火時段 0至3時;起火時段 3至 6時;起火時段 6至 9時;起火時段9至12時;起火時段12至15時;起火時段15至18時;起火時段18至21時;起火時段 21至24時;,彰化縣消防局
彰化縣水域救援107年統計資料,102213,彰化縣消防局107年度執行轄內救溺勤務清冊,年;月;日;時;分;溺水地點;水域名稱<br>(溪流名稱);地名或地標;水域種類;N度;N分;N秒;E度;E分;E秒;死亡<br>人數;獲救<br>人數;失蹤<br>人數,彰化縣消防局
路燈調查資料,102347,彰化縣政府管養路燈調查資料,道路名稱;路燈編號;座標位置;雙燈;單燈;主燈;景觀燈;矮燈;燈桿高度(M);水銀燈;納氣燈;LED燈;70W;160W;250W~400W,彰化縣政府工務處
長期照顧管理中心,107875,長期照顧管理中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
護理之家,107876,護理之家,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
二手輔具資源提供單位,107895,二手輔具資源提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區發展協會,107897,12.社區發展協會,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公共哺集乳室,107898,公共哺集乳室,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
高齡友善藥局,107899,高齡友善藥局,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
視障按摩點,107918,視障按摩點,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
村里辦公室,107921,村里辦公室,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
鄉鎮市區公所,107922,鄉鎮市區公所,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
兒童及少年收出養媒合服務單位,107923,兒童及少年收出養媒合服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區互助教保服務中心/部落互助教保服務中心,107925,社區互助教保服務中心/部落互助教保服務中心,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
志願服務推廣中心/志願服務協會,107926,志願服務推廣中心/志願服務協會,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
視覺障礙者生活重建服務單位,107928,視覺障礙者生活重建服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
復康巴士服務單位,107929,復康巴士服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者社區日間作業設施,107930,身心障礙者社區日間作業設施,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
臨時暨短期照顧服務提供單位,107931,臨時暨短期照顧服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者生涯轉銜服務提供單位,107932,身心障礙者生涯轉銜服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者牙醫醫療院所,107933,身心障礙者牙醫醫療院所,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙團體,107935,身心障礙團體,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
祥和計畫志工隊,107942,祥和計畫志工隊,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
彰化縣合作社場(機關、學校),107944,彰化縣合作社場(機關、學校),項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
工商自由職業團體,107984,工商自由職業團體,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
立案人民團體,107985,立案人民團體,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
婦女與性別議題資源中心-夢想館,107986,婦女與性別議題資源中心-夢想館,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
