ID,NAME,PUBLISHED_DATE,VIEWS,DOWNLOADS,COMMENTS
98338,最高行政法院108年度單位預算,2019/02/01,169,16,0
98339,教育部校園食材登錄平臺,2019/02/01,1698,226,8
98342,國家圖書館108年度單位預算,2019/02/01,137,2,0
98343,臺灣基隆地方檢察署108年度會計報告,2019/02/01,180,5,0
98346,公務人員保障暨培訓委員會107年12月會計月報,2019/02/01,111,0,0
98348,臺灣臺中地方法院108年度法定預算,2019/02/01,130,8,0
98364,新竹縣107年未徵數情形,2019/02/01,157,10,0
98374,108年宜蘭縣淘汰二行程機車及新購電動二輪車補助一覽表,2019/02/03,320,62,0
98376,108年1月份土地及建物登記管理統計表,2019/02/03,208,15,0
98435,矯正署桃園監獄108年會計報告(按月),2019/02/11,151,1,0
98436,臺灣高等檢察署臺中檢察分署108年會計月報,2019/02/11,185,6,0
98437,108年度臺灣嘉義地方法院法定預算,2019/02/11,134,12,0
98441,臺灣臺東地方法院108年1月份會計月報(XML),2019/02/11,133,0,0
98443,矯正署澎湖監獄108年會計報告(按月),2019/02/11,166,2,0
98444,臺灣澎湖地方檢察署108年度會計報告,2019/02/11,191,1,0
98446,財政部108年度會計報表,2019/02/18,234,17,0
98447,國道交通標誌位置,2019/02/11,379,108,0
98448,矯正署桃園少年觀護所108年會計報告(按月),2019/02/11,173,0,0
98453,108年度臺灣新北地方法院法定預算,2019/02/11,129,2,0
98454,福建金門地方法院108年度法定預算書_XML,2019/02/11,152,21,0
98457,矯正署高雄戒治所108年會計報告(按月),2019/02/11,161,0,0
98458,矯正署高雄少年觀護所108年會計報告(按月),2019/02/11,162,0,0
98467,矯正署臺中戒治所108年會計報告(按月),2019/02/11,143,0,0
98468,矯正署臺中少年觀護所108年會計報告(按月),2019/02/11,157,1,0
98470,臺灣南投地方法院108年度法定預算(XML檔),2019/02/11,163,30,0
98474,臺灣臺北地方法院108年度法定預算,2019/02/11,111,7,0
98475,矯正署南投看守所108年會計報告(按月),2019/02/11,143,0,0
98476,矯正署南投少年觀護所108年會計報告(按月),2019/02/11,152,2,0
98479,臺灣基隆地方法院108年度單位預算,2019/02/13,121,6,0
98480,教育部國民及學前教育署108年度單位預算,2019/02/19,135,4,0
98483,108年度臺灣高雄少年及家事法院法定預算 (XML),2019/02/12,131,7,0
98484,最高法院108年度法定預算,2019/02/11,137,10,0
98502,臺灣彰化地方檢察署108年度會計報告,2019/02/12,198,6,0
98504,公務員懲戒委員會108年度法定預算,2019/02/12,145,11,0
98507,11122-01-01-2 臺中市工商自由職業及社會團體概況,2019/02/12,169,2,0
98508,108年度臺灣高等法院單位預算,2019/02/12,131,9,0
98509,11123-00-01-2 臺中市合作社概況,2019/02/12,218,4,0
98510,臺灣新竹地方法院108年法定預算,2019/02/12,146,7,0
98514,矯正署澎湖看守所108年會計報告(按月),2019/02/12,170,0,0
98516,矯正署澎湖少年觀護所108年會計報告(按月),2019/02/13,162,0,0
98517,臺灣屏東地方檢察署108年度會計報告,2019/02/12,164,2,0
98519,矯正署新竹監獄108年會計報告(按月),2019/02/12,162,3,0
98520,地方檢察署辦理毒品案件偵查終結人數(統計),2019/02/12,137,26,0
98521,地方檢察署執行毒品案件裁判確定人數(統計),2019/02/12,176,30,0
98523,嘉義縣鹿草焚化廠底渣飛灰檢測報告,2019/02/12,159,10,0
98524,嘉義縣鹿草垃圾焚化廠室內溫水游泳池使用統計,2019/02/12,238,16,0
98529,10730-05-04-2 臺中市身心障礙福利機構概況,2019/02/12,214,9,0
98530,10730-05-09-2 臺中市身心障礙者生活輔具費用補助,2019/02/12,179,0,0
98531,臺灣苗栗地方法院107年度單位決算,2019/02/12,142,3,0
98533,10730-05-11-2 臺中市身心障礙福利機構服務使用者之年齡分配,2019/02/12,175,0,0
98534,108年度1-12月份臺灣士林地方法院會計報告,2019/02/14,210,10,0
98535,臺北高等行政法院108年度單位預算,2019/02/12,140,6,0
98536,101-107年基隆市多元化繳稅統計表,2019/02/20,174,15,0
98538,107年度行政救濟案件統計表,2019/02/20,157,3,0
98539,基隆市107年第1-4季印花稅徵收,2019/02/20,162,6,0
98540,107年土地增值稅徵收月報表,2019/02/20,171,14,0
98541,矯正署新竹少年觀護所108年會計報告(按月),2019/02/12,169,5,0
98546,矯正署新竹看守所108年會計報告(按月),2019/02/12,167,8,0
98548,10730-05-08-2 臺中市身心障礙福利機構工作人員數,2019/02/12,156,2,0
98549,107地價稅徵績(滯納期滿),2019/02/21,160,8,0
98550,107年地價稅稅源統計表,2019/02/20,170,10,0
98551,107年地價稅稽徵(徵期結束),2019/02/20,156,0,0
98552,107年第一季契稅查定,2019/02/20,146,1,0
98553,107年第二季契稅查定,2019/02/20,159,1,0
98554,107年第三季契稅查定,2019/02/20,149,1,0
98555,107年第四季契稅查定,2019/02/20,172,1,0
98556,107年地價稅查定,2019/02/21,166,11,0
98557,107契稅稅源統計表,2019/02/20,184,8,0
98558,107房屋稅查定,2019/02/20,167,5,0
98559,107年房屋稅徵績(滯納期滿),2019/02/21,153,4,0
98560,107年房屋稅籍(全),2019/02/21,188,24,0
98561,107年基隆市房屋稅徵績(徵期結束),2019/02/21,155,7,0
98562,107年4月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,169,0,0
98563,107年4月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,163,1,0
98564,107年5月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,148,0,0
98565,107年5月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,147,0,0
98566,107年6月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,157,0,0
98567,107年6月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,154,0,0
98568,107年7月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,148,0,0
98569,107年7月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,139,0,0
98570,107年8月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,154,0,0
98571,107年8月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,152,0,0
98572,107年9月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,151,0,0
98573,107年9月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,151,0,0
98574,107年10月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,141,0,0
98575,107年10月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,148,0,0
98576,107年11月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,147,0,0
98577,107年11月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,150,0,0
98578,107年12月各項稅捐實徵淨額與預算數及上年同期比較－本月數,2019/02/20,133,1,0
98579,107年12月各項稅捐實徵淨額與預算數及上年同期比較－累計數,2019/02/20,154,0,0
98580,嘉義縣空氣品質監測數據,2019/02/12,212,42,0
98590,國立臺灣圖書館107年度決算,2019/02/12,131,4,0
98614,108年度臺灣澎湖地方法院單位預算,2019/02/12,126,2,0
98618,臺灣高雄地方法院108年度法定預算,2019/02/12,126,8,0
98620,法官學院108年度單位預算,2019/02/12,134,6,0
98622,10730-05-18-2 臺中市原住民身心障礙者致殘成因,2019/02/12,180,3,0
98624,10730-05-13-2 臺中市多重障礙者之年齡分配按多重障礙類別分,2019/02/12,172,0,0
98626,10730-05-01-2 臺中市身心障礙者人數,2019/02/12,225,16,0
98627,矯正署高雄看守所108年會計報告(按月),2019/02/20,203,12,0
98628,10730-05-16-2 臺中市原住民身心障礙者人數,2019/02/12,185,7,0
98629,10730-05-17-2 臺中市原住民身心障礙者之年齡分配,2019/02/12,173,0,0
98674,國民年金被保險人數及被保險人應計保險費－按身分別、年齡組別、性別及地區分,2019/02/12,225,74,0
98675,法務部矯正署108年會計月報,2019/02/12,161,10,0
98676,臺灣臺中地方檢察署108年度會計報告,2019/02/15,183,0,0
98677,智慧財產法院108年度法定預算,2019/02/13,182,5,0
98680,臺灣苗栗地方檢察署108年度會計報告,2019/02/12,165,2,0
98689,臺南市防火宣導場次統計,2019/02/12,182,12,0
98691,臺南市所屬機關學校正式職(教)員及其他員工實有員額,2018/06/07,171,9,0
98693,臺南市所屬機關學校公教人員教育程度,2018/05/14,177,4,0
98697,臺南市拖吊保管場資訊,2016/05/26,178,10,0
98698,南門勞工育樂中心,2015/04/15,163,0,0
98706,臺灣桃園地方檢察署108年度會計報告,2019/02/18,192,4,0
98708,臺灣嘉義地方檢察署108年度會計報告,2019/02/13,169,1,0
98710,嘉義縣空氣品質淨區,2019/02/13,194,33,0
98711,外交部所屬各委員會女性比例數據,2019/02/13,131,10,0
98712,最高行政法院108年度會計月報,2019/02/13,190,8,0
98713,嘉義縣飲水機位置清冊,2019/02/13,255,37,0
98717,矯正署基隆監獄108年會計報告(按月),2019/02/13,171,1,0
98718,臺灣橋頭地方法院108年度法定預算,2019/02/13,118,5,0
98719,臺灣臺南地方檢察署108年度會計報告,2019/02/13,160,1,0
98720,矯正署泰源技能訓練所108年會計報告(按月),2019/02/13,152,0,0
98721,矯正署八德外役監獄108年會計報告(按月),2019/02/22,158,0,0
98731,臺灣高雄地方檢察署108年度會計報告,2019/02/13,180,4,0
98742,苗栗縣政府暨苗栗縣轄鄉鎮市公所截至108年1月底止公共債務情形,2019/02/13,128,2,0
98745,臺灣臺北地方檢察署108年度會計報告,2019/02/13,242,14,0
98746,高雄高等行政法院108年度1月會計月報,2019/02/13,116,2,0
98749,澎湖縣海域漁業海水溫預警,2019/02/13,151,27,0
98752,行政院人事行政總處公務人力發展學院108年1月份會計月報,2019/02/13,126,2,0
98754,未來30天縣市滿潮預報資料,2019/02/13,201,41,0
98757,基隆市暖暖區105年社區闔家歡篩檢服務量統計表,2019/02/13,161,7,0
98758,海岸潮線預報圖,2019/02/13,172,25,0
98759,108年度1月基隆市土地建物登記管理資料,2019/02/13,146,4,0
98761,基隆市暖暖區107年社區闔家歡篩檢服務量統計表,2019/02/13,158,6,0
98764,基隆市暖暖區106年社區闔家歡篩檢服務量統計表,2019/02/13,157,6,0
98765,大潮監測資料,2019/02/13,164,16,0
98766,10730-02-05-2 臺中市違反兒童及少年福利與權益保障法執行概況,2019/02/13,160,0,0
98767,長浪監測資料,2019/02/13,203,39,0
98773,潮位統計,2019/02/13,252,84,0
98776,南向18國來臺投資分年統計,2019/02/13,357,86,0
98777,108年度臺灣彰化地方法院法定預算,2019/02/13,116,3,0
98778,南向18國來臺投資分業統計,2019/02/13,312,32,0
98779,我對南向18國投資分年統計,2019/02/13,287,35,0
98781,我對南向18國投資分業統計,2019/02/13,294,50,0
98783,邦交國來臺投資分年統計,2019/02/13,230,37,0
98784,邦交國來臺投資分業統計,2019/02/13,174,4,0
98786,我對邦交國投資分年統計,2019/02/13,232,27,0
98787,我對邦交國投資分業統計,2019/02/13,192,5,0
98795,多點跨區據點服務件數統計,2019/01/17,205,19,0
98797,臺南市非都市土地使用地變更編定筆數及面積,2018/09/11,189,5,0
98798,臺南市非都市土地變更編定筆數及面積,2018/09/11,196,4,0
98799,108年臺南市重要統計指標,2018/07/31,314,49,0
98800,107年台南市主要觀光遊憩據點遊客人數,2018/07/20,445,231,0
98801,臺南市最近5年地價稅稅源統計表,2018/05/12,166,5,0
98802,臺南市105年梅姬颱風及9月風災雨害農產業救助資料,2017/12/15,212,16,0
98803,國中各校折抵超編查詢,2016/09/09,164,7,0
98804,食安抽驗-104年飼料抽驗清冊,2016/02/04,168,3,0
98806,外籍配偶訓練專班,2019/02/13,340,11,0
98807,違反勞動基準法事業單位事業主公告,2019/02/13,261,14,0
98808,大臺南視障者按摩服務據點,2019/02/13,266,17,0
98812,臺灣高等法院臺中分院107年度單位決算,2019/02/14,145,11,0
98813,臺南市行政區域圖,2018/09/05,415,74,0
98816,10790-01-04-2 臺中市社會工作專職人員數,2019/02/14,171,6,0
98817,10790-01-03-2 臺中市領有社會工作師執照人數及其事務所開業概況,2019/02/14,182,2,0
98818,10720-90-02-2 臺中市社會救助通報處理情形,2019/02/14,166,2,0
98819,矯正署誠正中學108年會計報告（按月）,2019/02/14,187,8,0
98821,矯正署金門監獄108年會計報告(按月),2019/02/14,173,1,0
98822,矯正署金門看守所108年會計報告(按月),2019/02/14,152,0,0
98823,矯正署連江看守所108年會計報告(按月),2019/02/14,158,0,0
98824,法務部矯正署及所屬108年會計月報,2019/02/14,152,1,0
98825,矯正署金門少年觀護所108年會計報告(按月),2019/02/14,172,0,0
98826,臺灣南投地方檢察署108年度會計報告,2019/02/14,194,8,0
98834,家庭收支調查-戶數五等分位之平均每戶消費支出,2019/02/15,187,71,0
98835,家庭收支調查-戶數五等分位之平均每戶非消費支出,2019/02/15,129,17,0
98841,10720-04-01-2 臺中市辦理急難救助概況,2019/02/14,169,6,0
98842,10720-90-01-2 臺中市遊民處理情形,2019/02/14,165,2,0
98843,臺灣高等法院高雄分院108年度1月份會計報告,2019/02/14,116,3,0
98853,臺灣新北地方檢察署108年度會計報告,2019/02/15,216,2,0
98856,臺灣新竹地方法院108年度會計報告,2019/02/14,205,18,0
98858,國家安全會議108年度法定預算,2019/02/20,215,47,0
98859,10730-04-06-2 臺中市老人福利服務成果(四)-中低收入老人補助裝置假牙,2019/02/14,200,17,0
98860,10730-04-21-2 臺中市中低收入老人特別照顧津貼,2019/02/14,180,0,0
98861,10730-04-22-2 臺中市中低收入老人租賃房屋租金或住宅修繕補助,2019/02/14,214,6,0
98862,10730-04-23-2 臺中市中低收入老人特別照顧津貼照顧者概況,2019/02/14,166,4,0
98863,矯正署岩灣技能訓練所108年會計報告(按月),2019/02/15,198,1,0
98865,矯正署雲林第二監獄108年會計報告(按月),2019/02/20,157,2,0
98866,10730-03-01-2 臺中市婦女福利服務,2019/02/14,168,7,0
98867,考選部108年度單位預算會計月報,2019/02/14,193,34,0
98868,107年全民健康保險基金法定預算,2019/02/14,138,7,0
98886,107年度宜蘭縣政府財政稅務局各項稅捐實徵淨額,2019/02/15,153,3,0
98887,108年度宜蘭縣政府財政稅務局歲入預算,2019/02/15,156,3,0
98888,108年度宜蘭縣政府財政稅務局歲出預算,2019/02/15,164,8,0
98890,10740-90-11-2 臺中市辦理老人保護概況,2019/02/15,163,1,0
98891,公務人員保障暨培訓委員會108年1月會計月報,2019/02/15,121,0,0
98892,10740-02-04-2 臺中市性侵害加害人處遇,2019/02/15,188,5,0
98894,10740-01-04-2 臺中市家庭暴力加害人處遇,2019/02/15,172,1,0
98896,10730-02-06-2 臺中市兒童及少年結束家外安置後續追蹤輔導服務概況,2019/02/15,163,0,0
98897,10740-01-02-2 臺中市家庭暴力被害人保護扶助金額,2019/02/15,173,1,0
98898,交通部中央氣象局108年度會計報告,2019/02/15,177,7,0
98899,10740-02-01-2 臺中市性侵害被害人保護扶助人次,2019/02/15,175,3,0
98900,10740-03-04-2 臺中市性騷擾事件裁罰統計,2019/02/15,180,2,0
98901,10740-90-01-2 臺中市兒童少年保護執行(一)-通報處理情形,2019/02/15,205,1,0
98902,108年1月會計月報,2019/02/15,107,0,0
98903,10740-90-06-2 臺中市兒童及少年性剝削通報被害人概況,2019/02/15,161,2,0
98904,10740-90-07-2 臺中市兒童及少年性剝削案件辦理情形,2019/02/15,175,1,0
98905,10740-90-08-2 臺中市安置兒童及少年性剝削被害人情形,2019/02/15,167,3,0
98906,行政院107年度會計報告,2019/02/15,112,2,0
98907,10730-02-02-2 臺中市兒童及少年家庭寄養概況,2019/02/15,176,2,0
98909,10740-03-01-2 臺中市性騷擾申訴事件調查結果,2019/02/15,176,8,0
98910,10740-03-02-2 臺中市性騷擾當事人基本資料,2019/02/15,189,20,0
98911,10740-90-02-2 臺中市兒童少年保護執行(二)-家內兒少保護個案調查處理情形,2019/02/15,173,10,0
98912,10740-01-01-2 臺中市家庭暴力被害人保護扶助人次,2019/02/15,186,9,0
98913,臺灣高等檢察署花蓮檢察分署108年度會計月報,2019/02/15,208,13,0
98914,交通部運輸研究所108年度會計月報,2019/02/15,145,37,0
98915,國家教育研究院107年度單位決算,2019/02/15,126,2,0
98916,臺灣苗栗地方法院-108年1月會計報告,2019/02/15,114,0,0
98921,臺灣基隆地方法院108年1月份會計月報,2019/02/15,86,0,0
98922,臺中市107年11月份十大易肇事路段(口),2019/02/15,357,145,0
98923,臺灣高雄地方法院108年度1月份會計月報,2019/02/18,112,0,0
98924,臺中市108年火災資料統計,2019/02/15,374,106,0
98926,公務人員退休撫卹基金管理委員會108年度會計月報,2019/02/15,151,8,0
98927,國史館108年1月會計月報,2019/02/15,114,0,0
98928,國史館108年1月特別預算會計月報,2019/02/18,125,1,0
98929,臺灣雲林地方檢察署108年度會計報告,2019/02/15,177,4,0
98931,臺灣桃園地方法院108年1月份會計報告,2019/02/15,119,4,0
98933,臺中高等行政法院108年1月份會計月報,2019/03/11,117,0,0
98936,臺灣屏東地方法院108年1月會計報告,2019/02/15,135,7,0
98937,108年度會計報告,2019/02/15,174,2,0
98942,108年會計月報,2019/02/15,170,18,0
98949,108年高雄市不動產抵押權設定統計,2019/02/14,191,0,0
98950,108年高雄市不動產拍賣統計,2019/02/14,217,25,0
98951,108年高雄市不動產買賣統計,2019/02/14,361,171,0
98952,108年高雄市建物第一次登記統計,2019/02/14,203,15,0
98956,臺灣苗栗地方法院108年度法定預算(xml),2019/02/16,113,7,0
98974,原住民族委員會單位預算108年01月份會計月報,2019/02/18,177,5,0
98975,原住民族委員會單位預算107年12月份會計月報,2019/02/18,174,16,0
98978,矯正署臺中女子監獄108年會計報告(按月),2019/02/18,158,1,0
98980,法務部行政執行署臺中分署每月會計報告(108年度),2019/02/18,162,4,0
98981,法務部行政執行署彰化分署每月會計報告(108年度),2019/02/25,190,14,0
98982,法務部行政執行署嘉義分署每月會計報告(108年度),2019/02/18,199,1,0
98983,法務部行政執行署臺南分署每月會計報告(108年度),2019/02/18,162,0,0
98984,法務部行政執行署高雄分署每月會計報告(108年度),2019/02/18,157,3,0
98985,法務部行政執行署屏東分署每月會計報告(108年度),2019/02/18,223,21,0
98987,法務部行政執行署花蓮分署每月會計報告(108年度),2019/02/18,176,1,0
98988,矯正署臺南監獄108年會計報告(按月),2019/02/18,182,4,0
98989,法務部行政執行署宜蘭分署每月會計報告(108年度),2019/02/18,172,1,0
98991,法務部行政執行署及所屬每月會計報告(108年度),2019/02/18,153,6,0
98992,法務部行政執行署每月會計報告(108年度),2019/02/18,127,0,0
98993,臺灣高雄少年及家事法院108年01月份會計月報,2019/02/18,111,0,0
98994,法務部行政執行署臺北分署每月會計報告(108年度),2019/02/18,145,0,0
98995,矯正署嘉義看守所108年會計報告(按月),2019/02/18,180,0,0
99003,法務部行政執行署士林分署每月會計報告(108年度),2019/02/18,155,4,0
99010,法務部行政執行署新北分署每月會計報告(108年度),2019/02/18,166,2,0
99011,法務部行政執行署桃園分署每月會計報告(108年度),2019/02/18,144,0,0
99012,法務部行政執行署新竹分署每月會計報告(108年度),2019/02/18,174,0,0
99013,矯正署嘉義少年觀護所108年會計報告(按月),2019/02/18,167,0,0
99016,臺灣高等檢察署臺南檢察分署108年度會計報告,2019/02/18,172,8,0
99017,矯正署花蓮看守所108年會計報告(按月),2019/03/08,153,1,0
99018,矯正署花蓮少年觀護所108年會計報告(按月),2019/03/08,158,1,0
99019,考試院108年度會計月報,2019/02/19,231,56,0
99030,財政部北區國稅局及所屬108年度會計報表,2019/02/20,285,74,0
99031,臺灣高等法院花蓮分院108年度01月份會計月報(XML),2019/02/18,129,10,0
99032,矯正署嘉義監獄108年會計報告(按月),2019/02/18,210,3,0
99033,108年度1月份會計月報,2019/02/19,116,0,0
99035,108年1月臺灣臺南地方法院會計報告,2019/02/18,121,0,0
99036,立法院108年1月份會計月報,2019/02/18,122,1,0
99039,交通部會計月報(108年度以後),2019/02/18,117,4,0
99041,公平交易委員會108年度各月份會計報告,2019/02/18,160,92,0
99043,矯正署臺中女子戒治所108年會計報告(按月),2019/02/19,144,0,0
99055,衛生福利部社會及家庭署108年度會計月報,2019/02/18,241,3,0
99061,國家通訊傳播委員會監督之財團法人基本資料,2019/02/19,281,32,0
99068,108年度臺灣澎湖地方法院1至12月會計報告,2019/02/19,157,9,0
99070,臺灣士林地方檢察署108年度會計報告,2019/02/19,197,1,0
99071,交通部運輸研究所107年度單位決算,2019/02/19,141,15,0
99072,國民健康署公務會計月報(108年),2019/02/19,207,30,0
99077,福建高等法院金門分院108年度會計月報,2019/02/19,161,2,0
99079,臺灣銀行股份有限公司108年度會計月報,2019/02/19,214,10,0
99080,司法院108年度法定預算,2019/02/19,161,14,0
99096,福建金門地方法院108年01月份會計月報_XML、PDF,2019/02/19,94,4,0
99104,新竹縣107年度12月份縣統籌分配稅款累計表,2019/02/19,150,2,0
99105,新竹縣108年度1月份縣統籌分配稅款累計表,2019/02/19,157,7,0
99108,宜蘭縣政府財政稅務局107年度依預算法第62條之1辦理政策宣導相關之廣告執行情形表,2019/02/20,204,15,0
99113,國立臺灣科學教育館107年度 決算,2019/02/20,127,3,0
99115,交通部捐助或主管財團法人明細表,2019/02/20,153,19,0
99116,嘉義市公告土地現值,2019/02/20,509,83,0
99118,矯正署高雄監獄108年度會計月報(按月),2019/02/20,282,25,0
99121,107年度811個農村再生社區範圍圖,2019/02/20,428,119,0
99122,全民健康保險基金108年會計月報,2019/02/20,185,56,0
99123,108年度1725條土石流潛勢溪流影響範圍圖,2019/01/18,839,334,0
99124,108年度1725條土石流潛勢溪流圖,2019/02/19,1105,438,0
99126,國立自然科學博物館107年度預算,2019/02/22,137,10,0
99127,中央政府前瞻基礎建設計畫第2期特別預算會計月報,2019/02/20,219,42,0
99129,最高檢察署108年大事記(按月),2019/02/20,162,13,0
99132,總統府108年度單位預算(XML),2019/02/21,178,14,0
99134,108年度國史館單位預算,2019/02/20,112,1,0
99137,銓敘部108單位預算,2019/02/20,110,2,0
99138,基隆市107年上期使用牌照稅徵績(滯納期滿),2019/02/20,143,0,0
99139,基隆市107年上期使用牌照稅徵績(徵期結束),2019/02/20,157,1,0
99140,基隆市107年下期使用牌照稅徵績(滯納期滿),2019/02/20,144,0,0
99141,基隆市107年下期使用牌照稅徵績(徵期結束),2019/02/20,147,1,0
99142,基隆市107年使用牌照稅稽徵,2019/02/21,152,6,0
99143,基隆市107年使用牌照稅稅源統計表,2019/02/20,150,1,0
99149,矯正署臺北少年觀護所108年會計報告(按月),2019/02/21,201,5,0
99151,中央氣象局107年度單位決算,2019/02/20,130,6,0
99152,中華郵政股份有限公司107年決算主要表,2019/02/13,234,61,0
99157,國立高級中等學校校務基金108年度月報,2019/02/27,172,11,0
99166,高雄市一般生育率,2019/02/20,1769,1292,0
99167,107年公告違反勞基法名單,2019/02/20,198,19,0
99170,107年1-12月雲林縣國家賠償事件收結情形表,2019/02/21,226,24,0
99179,107年財政部關務署及所屬機關會計月報,2019/02/21,155,2,0
99181,矯正署雲林監獄108年會計報告(按月),2019/02/21,171,0,0
99183,國立高級中等學校校務基金107年度決算,2019/03/25,142,5,0
99184,矯正署臺南看守所108年會計報告(按月),2019/03/08,158,0,0
99186,臺灣花蓮地方法院108年1月份會計月報,2019/02/21,133,1,0
99190,交通部中央氣象局108年法定預算,2019/02/21,143,6,0
99191,財政部國庫署108年度單位預算書,2019/02/21,136,2,0
99192,107年12月司法院及所屬各級法院之終結案件資料與欄位說明,2019/02/27,142,26,0
99194,交通部運輸研究所108年度單位預算(法定預算),2019/02/21,136,12,0
99201,公務人員退休撫卹基金監理委員會107年度會計月報,2019/02/21,142,7,0
99210,中央氣象局106-107年前瞻計畫第1期特別決算,2019/02/21,126,5,0
99211,國家教育研究院108年會計月報,2019/02/23,186,18,0
99212,108年度臺灣高等法院會計報告,2019/02/23,269,54,0
99213,財政部賦稅署108年度會計月報,2019/02/22,360,25,0
99215,國家通訊傳播委員會108年度法定預算,2019/02/22,144,1,0
99218,107年度通訊傳播監督管理基金附屬單位預算,2019/03/14,120,2,0
99219,臺灣宜蘭地方檢察署108年度會計報告,2019/02/22,197,8,0
99220,107年度有線廣播電視事業發展基金附屬單位預算,2019/03/14,121,0,0
99224,107低碳永續家園專案推動工作成果,2019/02/22,168,8,0
99225,臺灣菸酒股份有限公司108年度會計月報,2019/02/22,214,31,0
99227,108年度行政院農業委員會家畜衛生試驗所會計報告,2019/02/22,162,9,0
99228,108年度行政院農業委員會臺南區農業改良場會計報告,2019/02/22,162,10,0
99229,外交部主管財團法人行政監督報告,2019/02/22,174,6,0
99231,國史館臺灣文獻館108年度1月份會計月報,2019/02/22,123,3,0
99233,國史館臺灣文獻館107年度單位決算,2019/02/22,122,1,0
99240,基隆市不動產租賃實價登錄Open Data(107年12月租賃登記案件),2019/02/22,185,13,0
99261,桃園市108年每月觀光遊憩區遊客人次資料,2019/02/22,489,319,0
99266,刑事政策與犯罪研究論文集(20),2019/02/23,137,8,0
99283,2018苗栗縣政府公共區域無線網路服務效益總表,2019/02/23,180,20,0
99284,108年度醫療藥品基金會計月報,2019/02/23,178,11,0
99286,臺灣花蓮地方檢察署108年度會計報告,2019/02/23,267,8,0
99287,福建連江地方法院108年各月會計報告,2019/02/23,236,23,0
99288,108年度國民健康署公務法定預算,2019/02/23,145,24,0
99290,新竹縣文化藝術財團法人基本資訊,2019/02/23,163,13,0
99291,新竹縣使用牌照稅稅額表二 (完全以電能為動力之小客車),2019/02/23,156,12,0
99292,新竹縣使用牌照稅稅額表三 (完全以電能為動力之大客車及貨車),2019/02/23,142,6,0
99293,新竹縣使用牌照稅稅額表四 (完全以電能為動力之機車),2019/02/23,234,21,0
99323,臺灣雲林地方法院108年1月份會計月報,2019/02/25,113,1,0
99326,中央政府前瞻基礎建設計畫特別預算決算書,2019/02/25,178,16,0
99329,臺灣新竹地方檢察署108年度會計報告,2019/02/25,208,1,0
99333,107年度中央政府總預算附屬單位預算及綜計表(營業部分),2019/03/05,145,7,0
99334,矯正署雲林看守所108年會計報告(按月),2019/02/25,163,2,0
99335,矯正署雲林少年觀護所108年會計報告(按月),2019/02/25,156,2,0
99341,中央政府前瞻基礎建設計畫第2期特別預算會計報告,2019/02/25,160,12,0
99342,108年度衛生福利部中央健康保險署會計月報,2019/02/25,326,52,0
99355,新竹市歷年溺水案件,2018/08/02,171,19,0
99356,新竹市創新創業空間,2018/08/01,180,37,0
99357,新竹市政府第3屆勞資爭議調解委員名冊,2018/12/13,135,5,0
99358,新竹市政府第3屆勞資爭議調解人名冊,2018/12/13,133,1,0
99359,中低收入老人生活津貼,2018/08/06,157,10,0
99360,重陽敬老禮金,2018/08/06,148,4,0
99361,百歲人瑞祝賀,2018/08/06,149,3,0
99362,安老津貼,2018/08/06,147,8,0
99363,低收喪葬費補助,2018/08/06,176,10,0
99364,低收住院看護補助,2018/08/06,158,9,0
99365,住宅修繕補助,2018/12/12,162,15,0
99366,租賃房屋租金補助,2018/12/12,171,19,0
99367,中低收入老人重病住院看護補助,2018/12/12,150,6,0
99368,新竹市身障人數,2018/10/16,187,26,0
99369,新竹市兒童發展早期療育個案管理服務,2018/08/10,131,1,0
99370,新竹市身心障礙者社區樂活補給站,2018/08/10,141,2,0
99371,新竹市身心障礙者日間照顧及住宿式照顧機構名冊,2018/08/10,150,3,0
99372,新竹市寄養家庭媒合機構,2018/08/13,164,4,0
99373,公園綠地認養資料,2018/06/27,145,6,0
99374,新竹市重要遊憩據點遊客人次統計,2019/02/22,394,214,0
99375,新竹縣104年第4季印花稅徵收季報,2019/02/25,187,23,0
99379,法務部辦公室節約能源具體措施,2019/02/26,118,6,0
99380,臺中市政府替代役役男家屬107年第4季各項扶(慰)助經費統計表,2019/02/26,193,9,0
99381,行政執行署大事記(108年度),2019/02/26,133,14,0
